"id","city_id","name","ibge_code"
"6085","3330","Aldeia","10"
"6086","5110","Porto XV de Novembro","10"
"6087","916","Boa Vista","10"
"6088","916","São Sebastião","40"
"6089","3333","Tibiriçá","10"
"6090","3334","Turvínia","15"
"6091","3334","Botafogo","10"
"6092","917","Sucatinga","25"
"6093","917","Forquilha","8"
"6094","917","Parajuru","15"
"6095","917","Serra do Félix","22"
"6096","917","Paripueira","20"
"6097","917","Itapeim","10"
"6098","918","Prata","10"
"6099","5112","Nossa Senhora de Fátima","10"
"6100","3945","Santa Margarida","10"
"6101","1266","Guamá","55"
"6102","169","Guamá","55"
"6103","1656","Guamá","55"
"6104","1266","Rua Nova","10"
"6105","169","Rua Nova","10"
"6106","1656","Rua Nova","10"
"6107","1266","Icoaraci","60"
"6108","169","Icoaraci","60"
"6109","1656","Icoaraci","60"
"6110","1266","Bengui","45"
"6111","169","Bengui","45"
"6112","1656","Bengui","45"
"6113","1266","Sacramenta","75"
"6114","169","Sacramenta","75"
"6115","1656","Sacramenta","75"
"6116","1266","Mosqueiro","65"
"6117","169","Mosqueiro","65"
"6118","1656","Mosqueiro","65"
"6119","1266","Entroncamento","50"
"6120","169","Entroncamento","50"
"6121","1656","Entroncamento","50"
"6122","1266","Outeiro","67"
"6123","169","Outeiro","67"
"6124","1656","Outeiro","67"
"6125","1480","Batateira","10"
"6126","2307","Sobragi","13"
"6127","2307","Porto das Flores","10"
"6128","2307","Três Ilhas","15"
"6129","1866","Boca do Córrego","10"
"6130","4343","Boca do Córrego","10"
"6131","1866","Mogiquiçaba","15"
"6132","4343","Mogiquiçaba","15"
"6133","2308","Venda Nova","60"
"6134","2308","Barreiro","25"
"6135","1482","Xucuru","20"
"6136","1482","Água Fria","10"
"6137","1482","Serra do Vento","15"
"6138","2309","Perpétuo Socorro","10"
"6139","2309","São Sebastião de Braúnas","20"
"6140","2309","Bom Jesus do Bagre","6"
"6141","2310","Santana do Paraopeba","10"
"6142","4344","Santa Maria","15"
"6143","4344","Barra São João","13"
"6144","171","Benfica","10"
"6145","1090","Belo Horizonte","10"
"6146","4645","Vale dos Vinhedos","40"
"6147","4645","Faria Lemos","10"
"6148","4645","Tuiutí","30"
"6149","4645","São Pedro","7"
"6150","2311","Lelivéldia","20"
"6151","2313","Umburaninha","20"
"6152","1483","São Caetano do Navio","10"
"6153","1484","Boas Novas","10"
"6154","1484","Sapucarana","15"
"6155","4345","Guaporanga","10"
"6156","4345","Sorocaba do Sul","15"
"6157","3946","Santo Antônio do Iratim","10"
"6158","4346","Grande Garcia","15"
"6159","4346","Itoupava","10"
"6160","3947","São José do Sobradinho","45"
"6161","2318","São José do Sobradinho","45"
"6162","3108","São José do Sobradinho","45"
"6163","3947","Santo Antônio do Pousalegre","40"
"6164","2318","Santo Antônio do Pousalegre","40"
"6165","3108","Santo Antônio do Pousalegre","40"
"6166","919","Olho D'Água do Bezerril","31"
"6167","919","Ipiranga","22"
"6168","919","Várzea da Ipueira","40"
"6169","919","Águas Belas","7"
"6170","919","Massapê dos Paes","30"
"6171","919","Guia","15"
"6172","919","Boqueirão","8"
"6173","919","Poço da Pedra","35"
"6174","919","Jacampari","25"
"6175","919","Ibuaçu","20"
"6176","919","Olho d'Água dos Facundos","32"
"6177","919","Domingos da Costa","10"
"6178","4646","São João","30"
"6179","4648","Cadeado","15"
"6180","4648","Ponte Queimada","40"
"6181","4648","Formigueiro","30"
"6182","4648","Faxinal","25"
"6183","4648","Capela","20"
"6184","4648","Rincão do Tigre","45"
"6185","86","Lago Preto","10"
"6186","86","Massauari","15"
"6187","1870","Brejo Novo","10"
"6188","87","Floriano Peixoto","10"
"6189","2319","Mirantão","10"
"6190","2320","Terra Branca","25"
"6191","2320","Alto Belo","20"
"6192","1485","Claranã","10"
"6193","1485","Feitoria","15"
"6194","5113","Morraria do Sul","10"
"6195","3343","São Roque Novo","10"
"6196","1486","Barra do Brejo","10"
"6197","1486","Caldeirões","15"
"6198","1486","Rainha Isabel","25"
"6199","1486","Lagoa de São José","20"
"6200","2321","Engenho do Ribeiro","10"
"6201","1487","Umari","20"
"6202","482","Umari","20"
"6203","3183","São José do Ribeirão","20"
"6204","1487","Bizarra","10"
"6205","482","Banquete","10"
"6206","3183","Banquete","10"
"6207","1487","Bizarra","10"
"6208","482","Bizarra","10"
"6209","3183","Banquete","10"
"6210","1487","Encruzilhada","13"
"6211","482","Encruzilhada","13"
"6212","3183","Encruzilhada","13"
"6213","1487","Tamboatá","15"
"6214","482","Tamboatá","15"
"6215","3183","Barra Alegre","15"
"6216","1487","Tamboatá","15"
"6217","482","Barra Alegre","15"
"6218","3183","Barra Alegre","15"
"6219","1487","Umari","20"
"6220","482","São José do Ribeirão","20"
"6221","3183","São José do Ribeirão","20"
"6222","2322","Tabuão","10"
"6223","696","Itaimbezinho","15"
"6224","1271","Itaimbezinho","15"
"6225","1092","Itaimbezinho","15"
"6226","4651","Itaimbezinho","15"
"6227","4349","Itaimbezinho","15"
"6228","696","Casa Branca","13"
"6229","1271","Casa Branca","13"
"6230","1092","Casa Branca","13"
"6231","4651","Casa Branca","13"
"6232","4349","Casa Branca","13"
"6233","696","Capela São Francisco","11"
"6234","1271","Capela São Francisco","11"
"6235","1092","Capela São Francisco","11"
"6236","4651","Capela São Francisco","11"
"6237","4349","Capela São Francisco","11"
"6238","696","Capão do Tigre","8"
"6239","1271","Capão do Tigre","8"
"6240","1092","Capão do Tigre","8"
"6241","4651","Capão do Tigre","8"
"6242","4349","Capão do Tigre","8"
"6243","696","Santo Inácio","20"
"6244","1271","Santo Inácio","20"
"6245","1092","Santo Inácio","20"
"6246","4651","Santo Inácio","20"
"6247","4349","Santo Inácio","20"
"6248","1871","Formoso","10"
"6249","1871","Favelândia","7"
"6250","1872","Água Bela","10"
"6251","2325","Quartel do Sacramento","15"
"6252","2325","Passa Dez","10"
"6253","2325","Revés do Belém","20"
"6254","3184","Carabuçu","15"
"6255","3184","Serrinha","30"
"6256","3184","Calheiros","10"
"6257","3184","Rosal","25"
"6258","3184","Pirapetinga de Bom Jesus","20"
"6259","4351","Canoas","10"
"6260","4654","Pinhal","15"
"6261","1272","Macaia","10"
"6262","2327","Macaia","10"
"6263","3953","Macaia","10"
"6264","2328","Santo Antônio da Vargem Alegre","10"
"6265","139","Santo Antônio da Vargem Alegre","10"
"6266","1873","Bastião","10"
"6267","1874","Alto Bonito","15"
"6268","5114","Alto Bonito","15"
"6269","1488","Alto Bonito","15"
"6270","173","Alto Bonito","15"
"6271","1874","Bentevi","10"
"6272","5114","Águas de Miranda","10"
"6273","1488","Bentevi","10"
"6274","173","Bentevi","10"
"6275","1874","Águas de Miranda","10"
"6276","5114","Águas de Miranda","10"
"6277","1488","Bentevi","10"
"6278","173","Águas de Miranda","10"
"6279","1273","Viana","30"
"6280","1274","Marinho","30"
"6281","1875","Bucuituba","10"
"6282","2331","Sertãozinho","15"
"6283","2331","Cervo","10"
"6284","4656","Timbaúva","15"
"6285","4656","Ivaí","10"
"6286","4656","Esquina Piratini","7"
"6287","2332","Palmeiral","10"
"6288","2332","São Gonçalo de Botelhos","15"
"6289","3351","Vitoriana","15"
"6290","3351","Rubião Júnior","10"
"6291","2333","Adão Colares","10"
"6292","2333","Santa Cruz de Botumirim","15"
"6293","4657","Salto","25"
"6294","4658","Pedro Gárcia","10"
"6295","174","Caratateua","15"
"6296","174","Tijoca","30"
"6297","174","Almoço","10"
"6298","174","Vila do Treme","40"
"6299","174","Nova Mocajuba","20"
"6300","5115","Debrasa","15"
"6301","2336","Angicos de Minas","10"
"6302","2336","Fernão Dias","20"
"6303","2336","Retiro de Santo Antônio","35"
"6304","2336","Vila de Fátima","45"
"6305","2336","Vargem Grande do Bom Jesus","40"
"6306","5195","Água da Prata","10"
"6307","3110","São Jorge de Oliveira","20"
"6308","3110","Santa Rita de Brejetuba","18"
"6309","1491","Barra do Farias","7"
"6310","1491","Fazenda Nova","10"
"6311","1491","São Domingos","30"
"6312","1491","Mandaçaia","20"
"6313","176","São Raimundo do Araguaia","15"
"6314","920","São Filipe","15"
"6315","920","Poço","10"
"6316","178","Curumu","15"
"6317","178","Antônio Lemos","10"
"6318","178","São Miguel dos Macacos","20"
"6319","4659","Linha Pinheiro Machado","20"
"6320","3356","São Sebastião da Serra","10"
"6321","1879","Saudável","15"
"6322","1879","Ouricuri do Ouro","10"
"6323","2339","São José do Paraopeba","25"
"6324","2339","Aranha","10"
"6325","2339","Conceição de Itaguá","15"
"6326","2339","Piedade do Paraopeba","20"
"6327","1880","Ubiraçaba","20"
"6328","1880","Cristalândia","10"
"6329","1880","Itaquaraí","15"
"6330","2341","Curimataí","10"
"6331","1493","Guanumbi","20"
"6332","1493","Carneiro","10"
"6333","1493","Catimbau","15"
"6334","179","Guajará-Açu","10"
"6335","3357","Aracaçu","10"
"6336","488","Bacatuba","10"
"6337","2343","Serra Bonita","10"
"6338","6","Serra Bonita","10"
"6339","2343","São Pedro do Passa Três","20"
"6340","6","São Pedro do Passa Três","20"
"6341","2344","Sambaíba de Minas","20"
"6342","2344","Paredão de Minas","15"
"6343","2344","Cachoeira do Manteiga","10"
"6344","4660","Cerro do Roque","10"
"6345","1278","Cupissura","15"
"6346","5116","Nova América","20"
"6347","5116","Cristalina","10"
"6348","1884","Geolândia","10"
"6349","2345","Palmital de Minas","20"
"6350","1280","Renascer","25"
"6351","1494","Ponte dos Carvalhos","15"
"6352","1494","Santo Agostinho","20"
"6353","1494","Juçaral","10"
"6354","3185","Tamoios","20"
"6355","2346","São Bartolomeu de Minas","15"
"6356","2346","Serra dos Lemes","10"
"6357","3361","Bom Fim do Bom Jesus","10"
"6358","3361","Jacaré","20"
"6359","4358","Taquara Verde","15"
"6360","4661","Bom Jardim","10"
"6361","4661","Carajá Seival","15"
"6362","4661","Santa Bárbara","30"
"6363","4661","Forninho","25"
"6364","4661","Cerro do Martins","20"
"6365","4662","Saicã","10"
"6366","4662","Umbu","15"
"6367","5196","Bezerro Branco","7"
"6368","5196","Nova Cáceres","30"
"6369","5196","Horizonte do Oeste","25"
"6370","5196","Caramujo","15"
"6371","1885","Santiago do Iguape","15"
"6372","1885","Belém da Cachoeira","10"
"6373","2348","Itaim","10"
"6374","2349","Águas Altas","10"
"6375","4663","Ferreira","30"
"6376","4663","Três Vendas","45"
"6377","4663","Bosque","12"
"6378","4663","Barro Vermelho","10"
"6379","4663","Cordilheira","25"
"6380","4663","Capané","15"
"6381","1281","São José de Marimbas","20"
"6382","1281","Balanços","10"
"6383","1281","Fátima","15"
"6384","3186","Japuíba","10"
"6385","3186","Subaio","15"
"6386","4664","Cabanas","10"
"6387","338","Cabanas","10"
"6388","1496","Cabanas","10"
"6389","3111","Gruta","19"
"6390","3111","Coutinho","17"
"6391","3111","Itaoca","20"
"6392","3111","Gironda","18"
"6393","3111","Pacotuba","30"
"6394","3111","Conduru","15"
"6395","3111","Burarama","10"
"6396","3111","Vargem Grande do Soturno","40"
"6397","3111","Córrego dos Monos","16"
"6398","3111","São Vicente","36"
"6399","4665","São Luís Rei","10"
"6400","9","Riozinho","10"
"6401","3364","Barrânia","10"
"6402","1888","Caldeirão","15"
"6403","1888","Alegre","10"
"6404","2352","Antônio dos Santos","10"
"6405","2352","Penedia","20"
"6406","2352","Morro Vermelho","15"
"6407","2352","Roças Novas","25"
"6408","1889","Caldeiras","15"
"6409","1889","Brejinho das Ametistas","10"
"6410","1889","Pajeú do Vento","30"
"6411","1889","Maniaçu","25"
"6412","1890","Canal","10"
"6413","3959","Simões","20"
"6414","3365","Simões","20"
"6415","3959","Bacuriti","10"
"6416","3365","Bacuriti","10"
"6417","3959","Cafesópolis","15"
"6418","3365","Cafesópolis","15"
"6419","3960","Guaiporã","10"
"6420","3960","Jangada","15"
"6421","3366","Boa Esperança d'Oeste","10"
"6422","3366","Iubatinga","15"
"6423","4667","Ipuaçu","10"
"6424","1285","Ipuaçu","10"
"6425","1891","Gamboa","15"
"6426","1891","Velha Boipeba","20"
"6427","1891","Galeão","10"
"6428","3369","Polvilho","15"
"6429","3369","Jordanésia","10"
"6430","493","Boa Vista do Pindaré","10"
"6431","1286","Engenheiro Ávidos","10"
"6432","3371","Monte Verde Paulista","15"
"6433","2354","Paraguai","10"
"6434","295","Lourenço","15"
"6435","295","Cunani","10"
"6436","2355","Santana de Caldas","10"
"6437","2355","São Pedro de Caldas","15"
"6438","2355","Laranjeiras de Caldas","7"
"6439","1893","São João do Panelinha","20"
"6440","1894","Abrantes","10"
"6441","1894","Monte Gordo","20"
"6442","1289","Pindurão","10"
"6443","1895","Tapuia","20"
"6444","1895","Barcelos do Sul","10"
"6445","2357","Monte Verde","10"
"6446","2357","São Mateus de Minas","15"
"6447","5117","Pontinha do Cocho","35"
"6448","4668","Bandeirinha","12"
"6449","4668","Bonito","20"
"6450","4668","Banhado do Colégio","15"
"6451","4668","Capela Santo Antônio","22"
"6452","4668","Capela Velha","25"
"6453","4668","Sant'Auta","40"
"6454","4668","Pacheca","35"
"6455","4670","Bom Retiro","10"
"6456","4670","Osvaldo Kroeff","15"
"6457","3963","Prata","10"
"6458","4361","Monte Alegre","10"
"6459","3187","Monte Verde","15"
"6460","3187","São João do Paraíso","20"
"6461","3187","Cruzeiro","7"
"6462","3187","Três Irmãos","30"
"6463","3187","Funil","10"
"6464","182","Carapajó","10"
"6465","182","Areião","7"
"6466","182","Torres do Cupijó","36"
"6467","182","Januacoeli","20"
"6468","182","Curuçambaba","15"
"6469","182","Moiraba","30"
"6470","182","Vila do Carmo do Tocantins","40"
"6471","182","Juaba","25"
"6472","921","Guriú","25"
"6473","921","Amarelas","10"
"6474","3965","Herveira","15"
"6475","3965","Bela Vista do Piquiri","10"
"6476","3965","Salles de Oliveira","20"
"6477","3373","Salto","15"
"6478","1290","Galante","20"
"6479","1290","São José da Mata","25"
"6480","1290","Catolé","15"
"6481","2363","Honorópolis","10"
"6482","5197","São José do Couto","15"
"6483","3374","Souzas","25"
"6484","3374","Joaquim Egídio","15"
"6485","3374","Nova Aparecida","20"
"6486","3374","Barão de Geraldo","10"
"6487","5369","Colinaçu","10"
"6488","4362","Bateias de Baixo","10"
"6489","1663","Bateias de Baixo","10"
"6490","4362","Fragosos","15"
"6491","1663","Fragosos","15"
"6492","1896","Peixe","10"
"6493","2365","Porto dos Mendes","10"
"6494","1897","Laje dos Negros","15"
"6495","5118","Anhanduí","60"
"6496","1664","Anhanduí","60"
"6497","5118","Rochedinho","80"
"6498","1664","Rochedinho","80"
"6499","3970","Três Córregos","25"
"6500","3970","Ferraria","15"
"6501","3970","São Silvestre","20"
"6502","3970","Bateias","10"
"6503","3375","Botujuru","8"
"6504","3972","Piquirivaí","20"
"6505","4675","Vila Turvo","15"
"6506","5198","Itanorte","15"
"6507","5198","Marechal Rondon","20"
"6508","5199","Coronel Ponce","10"
"6509","2368","São Jerônimo dos Poções","10"
"6510","4676","Varame","35"
"6511","4676","Linha Ferrari","15"
"6512","4676","Volta Vitória","40"
"6513","4676","São José dos Campos Borges","30"
"6514","4676","Mundo Novo","20"
"6515","4676","Rincão dos Toledos","25"
"6516","3188","Mussurepe","40"
"6517","3188","Dores de Macabu","15"
"6518","3188","Tocos","75"
"6519","3188","Santa Maria","45"
"6520","3188","São Sebastião de Campos","65"
"6521","3188","Santo Eduardo","55"
"6522","3188","Vila Nova de Campos","85"
"6523","3188","Ibitioca","20"
"6524","3188","Morro do Coco","35"
"6525","3188","Serrinha","70"
"6526","3188","Morangaba","30"
"6527","3188","Santo Amaro de Campos","50"
"6528","3188","Travessão","80"
"6529","2369","Córrego do Ouro","10"
"6530","4365","Guarani","45"
"6531","4365","Leão","26"
"6532","4365","Dal'Pai","15"
"6533","4365","Ibicuí","23"
"6534","4365","Bela Vista","10"
"6535","4365","Encruzilhada","17"
"6536","4365","Espinilho","20"
"6537","922","Itaguá","20"
"6538","922","Carmelópolis","15"
"6539","922","Quixariú","25"
"6540","922","Barão de Aquiraz","10"
"6541","922","Monte Castelo","23"
"6542","3378","Ariri","10"
"6543","1899","Paz de Salobro","20"
"6544","5202","Paz de Salobro","20"
"6545","1900","Poxim do Sul","20"
"6546","1900","Ouricana","15"
"6547","2373","Passé","35"
"6548","1902","Passé","35"
"6549","2373","Caroba","15"
"6550","1902","Caroba","15"
"6551","2373","Madeira","20"
"6552","1902","Madeira","20"
"6553","2373","Caboto","10"
"6554","1902","Caboto","10"
"6555","2373","Menino Jesus","25"
"6556","1902","Menino Jesus","25"
"6557","2373","Passagem dos Teixeiras","30"
"6558","1902","Passagem dos Teixeiras","30"
"6559","11","Rio Preto do Candeias","20"
"6560","4677","Linha do Rio","20"
"6561","4677","Botucaraí","10"
"6562","4677","Linha Brasil","15"
"6563","4677","Vila União","30"
"6564","4677","Pinheiro","25"
"6565","1903","Pilões","15"
"6566","3973","Tereza Cristina","10"
"6567","3973","Três Bicos","15"
"6568","495","Estandarte","15"
"6569","495","Barão de Tromaí","10"
"6570","3380","Frutal do Campo","10"
"6571","3380","Nova Alexandria","15"
"6572","3380","Santo Antônio do Paranapanema","20"
"6573","1904","Quaraçu","20"
"6574","1904","Lagoa Grande","15"
"6575","4679","Baú","10"
"6576","4679","Seival","30"
"6577","4679","Passo Real de Candiota","25"
"6578","4679","Jaguarão Grande","20"
"6579","4681","Quinto Distrito","15"
"6580","4681","Segundo Distrito","20"
"6581","4681","Terceiro Distrito","25"
"6582","4681","Quarto Distrito","10"
"6583","1503","Olho d'Água de Dentro","10"
"6584","1503","Paquevira","15"
"6585","923","Salitre","35"
"6586","923","Ipueiras dos Gomes","20"
"6587","923","Iguaçu","17"
"6588","923","Caiçara","12"
"6589","923","Capitão Pedro Sampaio","13"
"6590","923","Esperança","15"
"6591","923","Bonito","10"
"6592","923","Monte Alegre","25"
"6593","923","Targinos","30"
"6594","923","Campos","11"
"6595","4367","Marcílio Dias","20"
"6596","4367","Paula Pereira","25"
"6597","4367","Campo da Água Verde","12"
"6598","4367","Pinheiros","30"
"6599","4367","Felipe Schmidt","15"
"6600","3975","São Sebastião do Paraíba","25"
"6601","3189","São Sebastião do Paraíba","25"
"6602","2374","São Sebastião do Paraíba","25"
"6603","3975","Euclidelândia","15"
"6604","3189","Euclidelândia","15"
"6605","2374","Euclidelândia","15"
"6606","3975","Boa Sorte","10"
"6607","3189","Boa Sorte","10"
"6608","2374","Boa Sorte","10"
"6609","3975","Santa Rita da Floresta","20"
"6610","3189","Santa Rita da Floresta","20"
"6611","2374","Santa Rita da Floresta","20"
"6612","1906","Bedengó","10"
"6613","184","Mirasselvas","10"
"6614","3976","Cristo Rei","10"
"6615","184","Tauari","15"
"6616","3976","Pinheiro","15"
"6617","184","São Luiz","20"
"6618","3976","São Luiz","20"
"6619","184","Mirasselvas","10"
"6620","3976","Cristo Rei","10"
"6621","184","Tauari","15"
"6622","3976","Pinheiro","15"
"6623","3383","Apiaí-Mirim","8"
"6624","4684","Barretos","10"
"6625","4685","Arroio Teixeira","6"
"6626","4685","Capão Novo","7"
"6627","4685","Curumim","10"
"6628","4687","Pavão","20"
"6629","4687","Hidráulica","10"
"6630","4687","Passo das Pedras","15"
"6631","1666","Santa Efigênia","10"
"6632","1762","Barracas","10"
"6633","1666","Pedras","20"
"6634","1762","Pedras","20"
"6635","1666","Miranda","15"
"6636","1762","Miranda","15"
"6637","1666","Santa Efigênia","10"
"6638","1762","Barracas","10"
"6639","3384","Porto","20"
"6640","2378","Goianases","10"
"6641","1292","Olho D'Água do Serrão","15"
"6642","4369","Alto Alegre","10"
"6643","2382","Caçarema","10"
"6644","2382","Santana da Serra","20"
"6645","3977","Alto Alegre do Iguaçu","20"
"6646","4690","Rancho Velho","10"
"6647","4690","Santa Rosa","15"
"6648","3386","Porto Novo","10"
"6649","2385","Ponto do Marambaia","15"
"6650","2385","Marambainha","10"
"6651","2385","Maranhão","12"
"6652","1909","Vila Mariana","40"
"6653","2387","Pedra do Sino","15"
"6654","2387","Hermilo Alves","10"
"6655","2388","Ponte Alta de Minas","25"
"6656","2388","Alvorada","10"
"6657","2388","Lacerdinha","20"
"6658","3387","Vila Dirce","30"
"6659","3387","Aldeia de Carapicuíba","10"
"6660","2389","Patrocínio de Caratinga","24"
"6661","2389","Santa Efigênia de Caratinga","26"
"6662","2389","São Cândido","40"
"6663","2389","Sapucaia","50"
"6664","2389","Santa Luzia de Caratinga","27"
"6665","2389","São João do Jacutinga","45"
"6666","2389","Dom Lara","10"
"6667","2389","Santo Antônio do Manhuaçu","35"
"6668","2389","Cordeiro de Minas","7"
"6669","2389","Dom Modesto","13"
"6670","1099","São Geraldo","10"
"6671","1293","São Geraldo","10"
"6672","1910","Juerana","10"
"6673","1910","Ponta da Areia","15"
"6674","1910","Santo Antônio de Barcelona","20"
"6675","4692","Pinheiro Marcado","25"
"6676","4692","São Bento","33"
"6677","3388","São João do Marinheiro","10"
"6678","3191","São Joaquim","10"
"6679","3112","Itaquari","10"
"6680","925","São Domingos","15"
"6681","925","Campos Belos","10"
"6682","1912","Barra da Parateca","10"
"6683","1763","Altos Verdes","10"
"6684","926","Tapuio","35"
"6685","926","Jucá","20"
"6686","926","Cacimbas","15"
"6687","926","Arariús","10"
"6688","927","Miragem","20"
"6689","927","Feitosa","10"
"6690","927","Miguel Xavier","15"
"6691","928","Bela Vista","7"
"6692","928","Caipu","10"
"6693","928","São Bartolomeu","15"
"6694","928","São Sebastião","20"
"6695","3979","Nova Brasília do Itararé","10"
"6696","4693","Cinco da Boa Vista","13"
"6697","4693","Santo Antônio de Castro","25"
"6698","4693","Arco Verde","10"
"6699","4693","Santa Luiza","20"
"6700","2392","Presidente Pena","15"
"6701","2392","Epaminondas Otoni","10"
"6702","3192","Córrego da Prata","10"
"6703","3192","Porto Velho do Cunha","15"
"6704","2394","Palmital do Cervo","20"
"6705","2397","Santo Antônio da Serra","9"
"6706","2397","Bom Jesus de Angicos","8"
"6707","2397","São José dos Salgados","10"
"6708","2398","Quintinos","10"
"6709","2399","Itaci","10"
"6710","2399","Vilelândia","20"
"6711","1505","Ibitiranga","10"
"6712","2401","Estrela da Barra","10"
"6713","2401","São Sebastião do Pontal","20"
"6714","2401","Fátima do Pontal","17"
"6715","1508","Gonçalves Ferreira","15"
"6716","1508","Carapotós","10"
"6717","1508","Lajedo do Cedro","20"
"6718","2404","Franceses","10"
"6719","3389","Venda Branca","15"
"6720","3389","Lagoa Branca","10"
"6721","1913","Luís Viana","15"
"6722","1913","Bem-Bom","10"
"6723","1913","Sobrado","25"
"6724","1913","Pau a Pique","20"
"6725","4695","Evangelista","10"
"6726","930","Sede Alvorada","40"
"6727","3980","Sede Alvorada","40"
"6728","930","São Salvador","50"
"6729","3980","São Salvador","50"
"6730","930","Rio do Salto","35"
"6731","3980","Rio do Salto","35"
"6732","930","Cristais","12"
"6733","3980","Cristais","12"
"6734","930","Guanacés","15"
"6735","3980","São João d'Oeste","15"
"6736","930","Jacarecoara","20"
"6737","3980","Jacarecoara","20"
"6738","930","Pitombeiras","30"
"6739","3980","Pitombeiras","30"
"6740","930","Diamante","55"
"6741","3980","Diamante","55"
"6742","930","Guanacés","15"
"6743","3980","São João d'Oeste","15"
"6744","930","Caponga","10"
"6745","3980","Caponga","10"
"6746","930","Juvinópolis","25"
"6747","3980","Juvinópolis","25"
"6748","930","Espigão Azul","45"
"6749","3980","Espigão Azul","45"
"6750","3193","Barra de São João","10"
"6751","3193","Rio Dourado","20"
"6752","3193","Professor Souza","18"
"6753","5120","Indaiá do Sul","15"
"6754","186","Apeú","10"
"6755","3113","Estrela do Norte","15"
"6756","3113","Patrimônio do Ouro","30"
"6757","3113","Limoeiro","23"
"6758","3113","Monte Pio","25"
"6759","3981","Abapã","10"
"6760","3981","Socavão","20"
"6761","1914","Crussai","15"
"6762","1914","Petim","25"
"6763","1914","Sítio do Meio","30"
"6764","2408","Sereno","15"
"6765","2408","Vista Alegre","20"
"6766","2408","Cataguarino","10"
"6767","2408","Glória de Cataguases","12"
"6768","2408","Aracati de Minas","7"
"6769","5376","Santo Antônio do Rio Verde","10"
"6770","1510","Laje Grande","10"
"6771","1296","Itajubatiba","10"
"6772","1297","Coronel Maia","10"
"6773","1297","Picos","25"
"6774","1916","Sítio Novo","15"
"6775","1916","Bela Flor","10"
"6776","4697","Pontão Santo Antônio","18"
"6777","4697","Esquina Bom Sucesso","12"
"6778","4697","Santa Tereza","20"
"6779","4697","Colônia das Almas","10"
"6780","4697","Passo Burmann","17"
"6781","4697","Esquina Brasil Neves","13"
"6782","932","Paraíso","20"
"6783","932","Video","25"
"6784","2412","Barreiro Branco","10"
"6785","933","Bom Príncipio","7"
"6786","933","Tucunduba","30"
"6787","933","Mirambé","20"
"6788","933","Catuana","10"
"6789","933","Jurema","17"
"6790","933","Sítios Novos","25"
"6791","933","Guararu","15"
"6792","4698","Vila Cristina","50"
"6793","4698","Santa Lúcia do Piaí","40"
"6794","4698","Oliva","35"
"6795","4698","Seca","45"
"6796","4698","Criúva","15"
"6797","4698","Fazenda Souza","20"
"6798","1511","Lagedo","30"
"6799","934","Lagedo","30"
"6800","1511","São Miguel","50"
"6801","934","São Miguel","50"
"6802","1511","Assunção","7"
"6803","934","Assunção","7"
"6804","1511","Candeias","20"
"6805","934","Candeias","20"
"6806","1511","Várzea da Conceição","10"
"6807","934","Várzea da Conceição","10"
"6808","1511","Santo Antônio","40"
"6809","934","Santo Antônio","40"
"6810","2415","Floresta","10"
"6811","4700","Alto Alegre","10"
"6812","4700","Vila Freire","15"
"6813","3984","São Sebastião","10"
"6814","4704","São Francisco","14"
"6815","4704","Santo Antônio","13"
"6816","3397","Fazenda Velha","20"
"6817","2418","Professor Sperber","10"
"6818","4705","São Miguel","20"
"6819","4705","Tesouras","25"
"6820","4705","Santana","15"
"6821","4705","Vila Rica","30"
"6822","4705","Boi Preto","10"
"6823","2419","Cachoeira do Norte","10"
"6824","2419","São Sebastião da Boa Vista","40"
"6825","2419","Granjas do Norte","20"
"6826","2419","Santa Rita do Araçuaí","30"
"6827","5205","Rio da Casca","20"
"6828","5205","Água Fria","10"
"6829","2420","Vila Retiro Velho","35"
"6830","2420","Vila Bom Jesus de Minas","30"
"6831","2420","Serra das Araras","20"
"6832","4376","Marechal Bormann","40"
"6833","4376","Gôio-En","25"
"6834","4376","Figueira","20"
"6835","4376","Alto da Serra","10"
"6836","3398","Paraisolândia","10"
"6837","935","Passagem","10"
"6838","3399","Irapé","15"
"6839","187","São Sebastião de Viçosa","10"
"6840","2421","Penha Longa","10"
"6841","3986","São Francisco","10"
"6842","3986","São Luiz","15"
"6843","936","Barbada","8"
"6844","936","Caiçarinha","10"
"6845","936","Monte Castelo","25"
"6846","936","Santa Rita","35"
"6847","936","Maravilha","20"
"6848","937","Triângulo","40"
"6849","937","Timbaúba dos Marinheiros","35"
"6850","937","Cedro","15"
"6851","937","Patos dos Liberatos","25"
"6852","937","Campestre","10"
"6853","3987","Vidigal","15"
"6854","3987","São Lourenço","10"
"6855","1920","São João da Fortaleza","15"
"6856","4711","Costa do Sol","9"
"6857","4712","São João Bosco","15"
"6858","4712","Cruzaltinha","7"
"6859","2424","Vista Alegre","10"
"6860","2425","Monsenhor João Alexandre","10"
"6861","3400","Lauro Penteado","10"
"6862","3989","Coronel Firmino Martins","10"
"6863","3989","São Francisco de Sales","15"
"6864","1922","Itamotinga","10"
"6865","1922","São Roque","20"
"6866","95","Badajos","10"
"6867","507","São Raimundo de Codó","15"
"6868","507","Codozinho","10"
"6869","3114","Ângelo Frechiani","10"
"6870","3114","Boapaba","20"
"6871","3114","Itapina","35"
"6872","3114","Baunilha","15"
"6873","3114","Graça Aranha","30"
"6874","5384","Vila Borba","30"
"6875","5209","Guariba","10"
"6876","3991","Alto Alegre","10"
