"id","state_id","name","ibge_code"
"2732","11","Moema","3142403"
"2733","11","Monjolos","3142502"
"2734","11","Monsenhor Paulo","3142601"
"2735","11","Montalvânia","3142700"
"2736","11","Monte Alegre de Minas","3142809"
"2737","11","Monte Azul","3142908"
"2738","11","Monte Belo","3143005"
"2739","11","Monte Carmelo","3143104"
"2740","11","Monte Formoso","3143153"
"2741","11","Monte Santo de Minas","3143203"
"2742","11","Monte Sião","3143401"
"2743","11","Montes Claros","3143302"
"2744","11","Montezuma","3143450"
"2745","11","Morada Nova de Minas","3143500"
"2746","11","Morro da Garça","3143609"
"2747","11","Morro do Pilar","3143708"
"2748","11","Munhoz","3143807"
"2749","11","Muriaé","3143906"
"2750","11","Mutum","3144003"
"2751","11","Muzambinho","3144102"
"2752","11","Nacip Raydan","3144201"
"2753","11","Nanuque","3144300"
"2754","11","Naque","3144359"
"2755","11","Natalândia","3144375"
"2756","11","Natércia","3144409"
"2757","11","Nazareno","3144508"
"2758","11","Nepomuceno","3144607"
"2759","11","Ninheira","3144656"
"2760","11","Nova Belém","3144672"
"2761","11","Nova Era","3144706"
"2762","11","Nova Lima","3144805"
"2763","11","Nova Módica","3144904"
"2764","11","Nova Ponte","3145000"
"2765","11","Nova Porteirinha","3145059"
"2766","11","Nova Resende","3145109"
"2767","11","Nova Serrana","3145208"
"2768","11","Nova União","3136603"
"2769","11","Novo Cruzeiro","3145307"
"2770","11","Novo Oriente de Minas","3145356"
"2771","11","Novorizonte","3145372"
"2772","11","Olaria","3145406"
"2773","11","Olhos-d'água","3145455"
"2774","11","Olímpio Noronha","3145505"
"2775","11","Oliveira","3145604"
"2776","11","Oliveira Fortes","3145703"
"2777","11","Onça de Pitangui","3145802"
"2778","11","Oratórios","3145851"
"2779","11","Orizânia","3145877"
"2780","11","Ouro Branco","3145901"
"2781","11","Ouro Fino","3146008"
"2782","11","Ouro Preto","3146107"
"2783","11","Ouro Verde de Minas","3146206"
"2784","11","Padre Carvalho","3146255"
"2785","11","Padre Paraíso","3146305"
"2786","11","Pai Pedro","3146552"
"2787","11","Paineiras","3146404"
"2788","11","Pains","3146503"
"2789","11","Paiva","3146602"
"2790","11","Palma","3146701"
"2791","11","Palmópolis","3146750"
"2792","11","Papagaios","3146909"
"2793","11","Pará de Minas","3147105"
"2794","11","Paracatu","3147006"
"2795","11","Paraguaçu","3147204"
"2796","11","Paraisópolis","3147303"
"2797","11","Paraopeba","3147402"
"2798","11","Passa Quatro","3147600"
"2799","11","Passa Tempo","3147709"
"2800","11","Passa Vinte",""
"2801","11","Passabém","3147501"
"2802","11","Passos","3147907"
"2803","11","Patis","3147956"
"2804","11","Patos de Minas","3148004"
"2805","11","Patrocínio","3148103"
"2806","11","Patrocínio do Muriaé","3148202"
"2807","11","Paula Cândido","3148301"
"2808","11","Paulistas","3148400"
"2809","11","Pavão","3148509"
"2810","11","Peçanha","3148608"
"2811","11","Pedra Azul","3148707"
"2812","11","Pedra Bonita","3148756"
"2813","11","Pedra do Anta","3148806"
"2814","11","Pedra do Indaiá","3148905"
"2815","11","Pedra Dourada","3149002"
"2816","11","Pedralva","3149101"
"2817","11","Pedras de Maria da Cruz","3149150"
"2818","11","Pedrinópolis","3149200"
"2819","11","Pedro Leopoldo","3149309"
"2820","11","Pedro Teixeira","3149408"
"2821","11","Pequeri","3149507"
"2822","11","Pequi","3149606"
"2823","11","Perdigão","3149705"
"2824","11","Perdizes","3149804"
"2825","11","Perdões","3149903"
"2826","11","Periquito","3149952"
"2827","11","Pescador","3150000"
"2828","11","Piau","3150109"
"2829","11","Piedade de Caratinga","3150158"
"2830","11","Piedade de Ponte Nova","3150208"
"2831","11","Piedade do Rio Grande","3150307"
"2832","11","Piedade Dos Gerais","3150406"
"2833","11","Pimenta","3150505"
"2834","11","Pingo D Agua",""
"2835","11","Pintópolis","3150570"
"2836","11","Piracema","3150604"
"2837","11","Pirajuba","3150703"
"2838","11","Piranga","3150802"
"2839","11","Piranguçu","3150901"
"2840","11","Piranguinho","3151008"
"2841","11","Pirapetinga","3151107"
"2842","11","Pirapora","3151206"
"2843","11","Piraúba","3151305"
"2844","11","Pitangui","3151404"
"2845","11","Piumhi","3151503"
"2846","11","Planura","3151602"
"2847","11","Poço Fundo","3151701"
"2848","11","Poços de Caldas","3151800"
"2849","11","Pocrane","3151909"
"2850","11","Pompéu","3152006"
"2851","11","Ponte Nova","3152105"
"2852","11","Ponto Chique","3152131"
"2853","11","Ponto Dos Volantes","3152170"
"2854","11","Porteirinha","3152204"
"2855","11","Porto Firme","3152303"
"2856","11","Poté","3152402"
"2857","11","Pouso Alegre","3152501"
"2858","11","Pouso Alto","3152600"
"2859","11","Prados","3152709"
"2860","11","Prata","3152808"
"2861","11","Pratápolis","3152907"
"2862","11","Pratinha","3153004"
"2863","11","Presidente Bernardes","3153103"
"2864","11","Presidente Juscelino","3153202"
"2865","11","Presidente Kubitschek","3153301"
"2866","11","Presidente Olegário","3153400"
"2867","11","Prudente de Morais","3153608"
"2868","11","Quartel Geral","3153707"
"2869","11","Queluzito","3153806"
"2870","11","Raposos","3153905"
"2871","11","Raul Soares","3154002"
"2872","11","Recreio","3154101"
"2873","11","Reduto","3154150"
"2874","11","Resende Costa","3154200"
"2875","11","Resplendor","3154309"
"2876","11","Ressaquinha","3154408"
"2877","11","Riachinho","3154457"
"2878","11","Riacho Dos Machados","3154507"
"2879","11","Ribeirão Das Neves","3154606"
"2880","11","Ribeirão Vermelho","3154705"
"2881","11","Rio Acima","3154804"
"2882","11","Rio Casca","3154903"
"2883","11","Rio do Prado","3155108"
"2884","11","Rio Doce","3155009"
"2885","11","Rio Espera","3155207"
"2886","11","Rio Manso","3155306"
"2887","11","Rio Novo","3155405"
"2888","11","Rio Paranaíba","3155504"
"2889","11","Rio Pardo de Minas","3155603"
"2890","11","Rio Piracicaba","3155702"
"2891","11","Rio Pomba","3155801"
"2892","11","Rio Preto","3155900"
"2893","11","Rio Vermelho","3156007"
"2894","11","Ritápolis","3156106"
"2895","11","Rochedo de Minas","3156205"
"2896","11","Rodeiro","3156304"
"2897","11","Romaria","3156403"
"2898","11","Rosário da Limeira","3156452"
"2899","11","Rubelita","3156502"
"2900","11","Rubim","3156601"
"2901","11","Sabará","3156700"
"2902","11","Sabinópolis","3156809"
"2903","11","Sacramento","3156908"
"2904","11","Salinas","3157005"
"2905","11","Salto da Divisa","3157104"
"2906","11","Santa Bárbara","3157203"
"2907","11","Santa Bárbara do Leste","3157252"
"2908","11","Santa Bárbara do Monte Verde","3157278"
"2909","11","Santa Bárbara do Tugúrio","3157302"
"2910","11","Santa Cruz de Minas","3157336"
"2911","11","Santa Cruz de Salinas","3157377"
"2912","11","Santa Cruz do Escalvado","3157401"
"2913","11","Santa Efigênia de Minas","3157500"
"2914","11","Santa fé de Minas","3157609"
"2915","11","Santa Helena de Minas","3157658"
"2916","11","Santa Juliana","3157708"
"2917","11","Santa Luzia","3157807"
"2918","11","Santa Margarida","3157906"
"2919","11","Santa Maria de Itabira","3158003"
"2920","11","Santa Maria do Salto","3158102"
"2921","11","Santa Maria do Suaçuí","3158201"
"2922","11","Santa Rita de Caldas","3159209"
"2923","11","Santa Rita de Ibitipoca","3159407"
"2924","11","Santa Rita de Jacutinga","3159308"
"2925","11","Santa Rita de Minas","3159357"
"2926","11","Santa Rita do Itueto","3159506"
"2927","11","Santa Rita do Sapucaí","3159605"
"2928","11","Santa Rosa da Serra","3159704"
"2929","11","Santa Vitória","3159803"
"2930","11","Santana da Vargem","3158300"
"2931","11","Santana de Cataguases","3158409"
"2932","11","Santana de Pirapama","3158508"
"2933","11","Santana do Deserto","3158607"
"2934","11","Santana do Garambéu","3158706"
"2935","11","Santana do Jacaré","3158805"
"2936","11","Santana do Manhuaçu","3158904"
"2937","11","Santana do Paraíso","3158953"
"2938","11","Santana do Riacho","3159001"
"2939","11","Santana Dos Montes","3159100"
"2940","11","Santo Antônio do Amparo","3159902"
"2941","11","Santo Antônio do Aventureiro","3160009"
"2942","11","Santo Antônio do Grama","3160108"
"2943","11","Santo Antônio do Itambé","3160207"
"2944","11","Santo Antônio do Jacinto","3160306"
"2945","11","Santo Antônio do Monte","3160405"
"2946","11","Santo Antônio do Retiro","3160454"
"2947","11","Santo Antônio do Rio Abaixo","3160504"
"2948","11","Santo Hipólito","3160603"
"2949","11","Santos Dumont","3160702"
"2950","11","São Bento Abade","3160801"
"2951","11","São Brás do Suaçuí","3160900"
"2952","11","São Domingos Das Dores","3160959"
"2953","11","São Domingos do Prata","3161007"
"2954","11","São Félix de Minas","3161056"
"2955","11","São Francisco","3161106"
"2956","11","São Francisco de Paula","3161205"
"2957","11","São Francisco de Sales","3161304"
"2958","11","São Francisco do Glória","3161403"
"2959","11","São Geraldo","3161502"
"2960","11","São Geraldo da Piedade","3161601"
"2961","11","São Geraldo do Baixio","3161650"
"2962","11","São Gonçalo do Abaeté","3161700"
"2963","11","São Gonçalo do Pará","3161809"
"2964","11","São Gonçalo do Rio Abaixo","3161908"
"2965","11","São Gonçalo do Rio Preto","3125507"
"2966","11","São Gonçalo do Sapucaí","3162005"
"2967","11","São Gotardo","3162104"
"2968","11","São João Batista do Glória","3162203"
"2969","11","São João da Lagoa","3162252"
"2970","11","São João da Mata","3162302"
"2971","11","São João da Ponte","3162401"
"2972","11","São João Das Missões","3162450"
"2973","11","São João Del Rei","3162500"
"2974","11","São João do Manhuaçu","3162559"
"2975","11","São João do Manteninha","3162575"
"2976","11","São João do Oriente","3162609"
"2977","11","São João do Pacuí","3162658"
"2978","11","São João do Paraíso","3162708"
"2979","11","São João Evangelista","3162807"
"2980","11","São João Nepomuceno","3162906"
"2981","11","São Joaquim de Bicas","3162922"
"2982","11","São José da Barra","3162948"
"2983","11","São José da Lapa","3162955"
"2984","11","São José da Safira","3163003"
"2985","11","São José da Varginha","3163102"
"2986","11","São José do Alegre","3163201"
"2987","11","São José do Divino","3163300"
"2988","11","São José do Goiabal","3163409"
"2989","11","São José do Jacuri","3163508"
"2990","11","São José do Mantimento","3163607"
"2991","11","São Lourenço","3163706"
"2992","11","São Miguel do Anta","3163805"
"2993","11","São Pedro da União","3163904"
"2994","11","São Pedro do Suaçuí","3164100"
"2995","11","São Pedro Dos Ferros","3164001"
"2996","11","São Romão","3164209"
"2997","11","São Roque de Minas","3164308"
"2998","11","São Sebastião da Bela Vista","3164407"
"2999","11","São Sebastião da Vargem Alegre","3164431"
"3000","11","São Sebastião do Anta","3164472"
"3001","11","São Sebastião do Maranhão","3164506"
"3002","11","São Sebastião do Oeste","3164605"
"3003","11","São Sebastião do Paraíso","3164704"
"3004","11","São Sebastião do Rio Preto","3164803"
"3005","11","São Sebastião do Rio Verde","3164902"
"3006","11","São Thomé Das Letras","3165206"
"3007","11","São Tiago","3165008"
"3008","11","São Tomás de Aquino","3165107"
"3009","11","São Vicente de Minas","3165305"
"3010","11","Sapucaí-mirim","3165404"
"3011","11","Sardoá","3165503"
"3012","11","Sarzedo","3165537"
"3013","11","Sem Peixe",""
"3014","11","Senador Amaral","3165578"
"3015","11","Senador Cortes","3165602"
"3016","11","Senador Firmino","3165701"
"3017","11","Senador José Bento","3165800"
"3018","11","Senador Modestino Gonçalves","3165909"
"3019","11","Senhora de Oliveira","3166006"
"3020","11","Senhora do Porto","3166105"
"3021","11","Senhora Dos Remédios","3166204"
"3022","11","Sericita","3166303"
"3023","11","Seritinga","3166402"
"3024","11","Serra Azul de Minas","3166501"
"3025","11","Serra da Saudade","3166600"
"3026","11","Serra do Salitre","3166808"
"3027","11","Serra Dos Aimorés","3166709"
"3028","11","Serrania","3166907"
"3029","11","Serranópolis de Minas","3166956"
"3030","11","Serranos","3167004"
"3031","11","Serro","3167103"
"3032","11","Sete Lagoas","3167202"
"3033","11","Setubinha","3165552"
"3034","11","Silveirânia","3167301"
"3035","11","Silvianópolis","3167400"
"3036","11","Simão Pereira","3167509"
"3037","11","Simonésia","3167608"
"3038","11","Sobrália","3167707"
"3039","11","Soledade de Minas","3167806"
"3040","11","Tabuleiro","3167905"
"3041","11","Taiobeiras","3168002"
"3042","11","Taparuba","3168051"
"3043","11","Tapira","3168101"
"3044","11","Tapiraí","3168200"
"3045","11","Taquaraçu de Minas","3168309"
"3046","11","Tarumirim","3168408"
"3047","11","Teixeiras","3168507"
"3048","11","Teófilo Otoni","3168606"
"3049","11","Timóteo","3168705"
"3050","11","Tiradentes","3168804"
"3051","11","Tiros","3168903"
"3052","11","Tocantins","3169000"
"3053","11","Tocos do Mogi",""
"3054","11","Toledo","3169109"
"3055","11","Tombos","3169208"
"3056","11","Três Corações","3169307"
"3057","11","Três Marias","3169356"
"3058","11","Três Pontas","3169406"
"3059","11","Tumiritinga","3169505"
"3060","11","Tupaciguara","3169604"
"3061","11","Turmalina","3169703"
"3062","11","Turvolândia","3169802"
"3063","11","Ubá","3169901"
"3064","11","Ubaí","3170008"
"3065","11","Ubaporanga","3170057"
"3066","11","Uberaba","3170107"
"3067","11","Uberlândia","3170206"
"3068","11","Umburatiba","3170305"
"3069","11","Unaí","3170404"
"3070","11","União de Minas","3170438"
"3071","11","Uruana de Minas","3170479"
"3072","11","Urucânia","3170503"
"3073","11","Urucuia","3170529"
"3074","11","Vargem Alegre","3170578"
"3075","11","Vargem Bonita","3170602"
"3076","11","Vargem Grande do Rio Pardo","3170651"
"3077","11","Varginha","3170701"
"3078","11","Varjão de Minas","3170750"
"3079","11","Várzea da Palma","3170800"
"3080","11","Varzelândia","3170909"
"3081","11","Vazante","3171006"
"3082","11","Verdelândia","3171030"
"3083","11","Veredinha","3171071"
"3084","11","Veríssimo","3171105"
"3085","11","Vermelho Novo","3171154"
"3086","11","Vespasiano","3171204"
"3087","11","Viçosa","3171303"
"3088","11","Vieiras","3171402"
"3089","11","Virgem da Lapa","3171600"
"3090","11","Virgínia","3171709"
"3091","11","Virginópolis","3171808"
"3092","11","Virgolândia","3171907"
"3093","11","Visconde do Rio Branco","3172004"
"3094","11","Volta Grande","3172103"
"3095","11","Wenceslau Braz","3172202"
"3096","8","Afonso Cláudio","3200102"
"3097","8","Água Doce do Norte","3200169"
"3098","8","Águia Branca","3200136"
"3099","8","Alegre","3200201"
"3100","8","Alfredo Chaves","3200300"
"3101","8","Alto Rio Novo","3200359"
"3102","8","Anchieta","3200409"
"3103","8","Apiacá","3200508"
"3104","8","Aracruz","3200607"
"3105","8","Atilio Vivacqua","3200706"
"3106","8","Baixo Guandu","3200805"
"3107","8","Barra de São Francisco","3200904"
"3108","8","Boa Esperança","3201001"
"3109","8","Bom Jesus do Norte","3201100"
"3110","8","Brejetuba","3201159"
"3111","8","Cachoeiro de Itapemirim","3201209"
"3112","8","Cariacica","3201308"
"3113","8","Castelo","3201407"
"3114","8","Colatina","3201506"
"3115","8","Conceição da Barra","3201605"
"3116","8","Conceição do Castelo","3201704"
"3117","8","Divino de São Lourenço","3201803"
"3118","8","Domingos Martins","3201902"
"3119","8","Dores do Rio Preto","3202009"
"3120","8","Ecoporanga","3202108"
"3121","8","Fundão","3202207"
"3122","8","Governador Lindenberg","3202256"
"3123","8","Guaçuí","3202306"
"3124","8","Guarapari","3202405"
"3125","8","Ibatiba","3202454"
"3126","8","Ibiraçu","3202504"
"3127","8","Ibitirama","3202553"
"3128","8","Iconha","3202603"
"3129","8","Irupi","3202652"
"3130","8","Itaguaçu","3202702"
"3131","8","Itapemirim","3202801"
"3132","8","Itarana","3202900"
"3133","8","Iúna","3203007"
"3134","8","Jaguaré","3203056"
"3135","8","Jerônimo Monteiro","3203106"
"3136","8","João Neiva","3203130"
"3137","8","Laranja da Terra","3203163"
"3138","8","Linhares","3203205"
"3139","8","Mantenópolis","3203304"
"3140","8","Marataízes","3203320"
"3141","8","Marechal Floriano","3203346"
"3142","8","Marilândia","3203353"
"3143","8","Mimoso do Sul","3203403"
"3144","8","Montanha","3203502"
"3145","8","Mucurici","3203601"
"3146","8","Muniz Freire","3203700"
"3147","8","Muqui","3203809"
"3148","8","Nova Venécia","3203908"
"3149","8","Pancas","3204005"
"3150","8","Pedro Canário","3204054"
"3151","8","Pinheiros","3204104"
"3152","8","Piúma","3204203"
"3153","8","Ponto Belo","3204252"
"3154","8","Presidente Kennedy","3204302"
"3155","8","Rio Bananal","3204351"
"3156","8","Rio Novo do Sul","3204401"
"3157","8","Santa Leopoldina","3204500"
"3158","8","Santa Maria de Jetibá","3204559"
"3159","8","Santa Teresa","3204609"
"3160","8","São Domingos do Norte","3204658"
"3161","8","São Gabriel da Palha","3204708"
"3162","8","São José do Calçado","3204807"
"3163","8","São Mateus","3204906"
"3164","8","São Roque do Canaã","3204955"
"3165","8","Serra","3205002"
"3166","8","Sooretama","3205010"
"3167","8","Vargem Alta","3205036"
"3168","8","Venda Nova do Imigrante","3205069"
"3169","8","Viana","3205101"
"3170","8","Vila Pavão","3205150"
"3171","8","Vila Valério","3205176"
"3172","8","Vila Velha","3205200"
"3173","8","Vitória","3205309"
"3174","19","Angra Dos Reis","3300100"
"3175","19","Aperibé","3300159"
"3176","19","Araruama","3300209"
"3177","19","Areal","3300225"
"3178","19","Armação Dos Búzios","3300233"
"3179","19","Arraial do Cabo","3300258"
"3180","19","Barra do Piraí","3300308"
"3181","19","Barra Mansa","3300407"
"3182","19","Belford Roxo","3300456"
"3183","19","Bom Jardim","3300506"
"3184","19","Bom Jesus do Itabapoana","3300605"
"3185","19","Cabo Frio","3300704"
"3186","19","Cachoeiras de Macacu","3300803"
"3187","19","Cambuci","3300902"
"3188","19","Campos Dos Goytacazes","3301009"
"3189","19","Cantagalo","3301108"
"3190","19","Carapebus","3300936"
"3191","19","Cardoso Moreira","3301157"
"3192","19","Carmo","3301207"
"3193","19","Casimiro de Abreu","3301306"
"3194","19","Comendador Levy Gasparian","3300951"
"3195","19","Conceição de Macabu","3301405"
"3196","19","Cordeiro","3301504"
"3197","19","Duas Barras","3301603"
"3198","19","Duque de Caxias","3301702"
"3199","19","Engenheiro Paulo de Frontin","3301801"
"3200","19","Guapimirim","3301850"
"3201","19","Iguaba Grande","3301876"
"3202","19","Itaboraí","3301900"
"3203","19","Itaguaí","3302007"
"3204","19","Italva","3302056"
"3205","19","Itaocara","3302106"
"3206","19","Itaperuna","3302205"
"3207","19","Itatiaia","3302254"
"3208","19","Japeri","3302270"
"3209","19","Laje do Muriaé","3302304"
"3210","19","Macaé","3302403"
"3211","19","Macuco","3302452"
"3212","19","Magé","3302502"
"3213","19","Mangaratiba","3302601"
"3214","19","Maricá","3302700"
"3215","19","Mendes","3302809"
"3216","19","Mesquita","3302858"
"3217","19","Miguel Pereira","3302908"
"3218","19","Miracema","3303005"
"3219","19","Natividade","3303104"
"3220","19","Nilópolis","3303203"
"3221","19","Niterói","3303302"
"3222","19","Nova Friburgo","3303401"
"3223","19","Nova Iguaçu","3303500"
"3224","19","Paracambi","3303609"
"3225","19","Paraíba do Sul","3303708"
"3226","19","Parati",""
"3227","19","Paty do Alferes","3303856"
"3228","19","Petrópolis","3303906"
"3229","19","Pinheiral","3303955"
"3230","19","Piraí","3304003"
"3231","19","Porciúncula","3304102"
"3232","19","Porto Real","3304110"
"3233","19","Quatis","3304128"
"3234","19","Queimados","3304144"
"3235","19","Quissamã","3304151"
"3236","19","Resende","3304201"
"3237","19","Rio Bonito","3304300"
"3238","19","Rio Claro","3304409"
"3239","19","Rio Das Flores","3304508"
"3240","19","Rio Das Ostras","3304524"
"3241","19","Rio de Janeiro","3304557"
"3242","19","Santa Maria Madalena","3304607"
"3243","19","Santo Antônio de Pádua","3304706"
"3244","19","São Fidélis","3304805"
"3245","19","São Francisco de Itabapoana","3304755"
"3246","19","São Gonçalo","3304904"
"3247","19","São João da Barra","3305000"
"3248","19","São João de Meriti","3305109"
"3249","19","São José de Ubá","3305133"
"3250","19","São José do Vale do Rio Preto","3305158"
"3251","19","São Pedro da Aldeia","3305208"
"3252","19","São Sebastião do Alto","3305307"
"3253","19","Sapucaia","3305406"
"3254","19","Saquarema","3305505"
"3255","19","Seropédica","3305554"
"3256","19","Silva Jardim","3305604"
"3257","19","Sumidouro","3305703"
"3258","19","Tanguá","3305752"
"3259","19","Teresópolis","3305802"
"3260","19","Trajano de Morais",""
"3261","19","Três Rios","3306008"
"3262","19","Valença","3306107"
"3263","19","Varre-sai","3306156"
"3264","19","Vassouras","3306206"
"3265","19","Volta Redonda","3306305"
"3266","26","Adamantina","3500105"
"3267","26","Adolfo","3500204"
"3268","26","Aguaí","3500303"
"3269","26","Águas da Prata","3500402"
"3270","26","Águas de Lindóia","3500501"
"3271","26","Águas de Santa Bárbara","3500550"
"3272","26","Águas de São Pedro","3500600"
"3273","26","Agudos","3500709"
"3274","26","Alambari","3500758"
"3275","26","Alfredo Marcondes","3500808"
"3276","26","Altair","3500907"
"3277","26","Altinópolis","3501004"
"3278","26","Alto Alegre","3501103"
"3279","26","Alumínio","3501152"
"3280","26","Álvares Florence","3501202"
"3281","26","Álvares Machado","3501301"
"3282","26","Álvaro de Carvalho","3501400"
"3283","26","Alvinlândia","3501509"
"3284","26","Americana","3501608"
"3285","26","Américo Brasiliense","3501707"
"3286","26","Américo de Campos","3501806"
"3287","26","Amparo","3501905"
"3288","26","Analândia","3502002"
"3289","26","Andradina","3502101"
"3290","26","Angatuba","3502200"
"3291","26","Anhembi","3502309"
"3292","26","Anhumas","3502408"
"3293","26","Aparecida","3502507"
"3294","26","Aparecida D'oeste","3502606"
"3295","26","Apiaí","3502705"
"3296","26","Araçariguama","3502754"
"3297","26","Araçatuba","3502804"
"3298","26","Araçoiaba da Serra","3502903"
"3299","26","Aramina","3503000"
"3300","26","Arandu","3503109"
"3301","26","Arapeí","3503158"
"3302","26","Araraquara","3503208"
"3303","26","Araras","3503307"
"3304","26","Arco-íris","3503356"
"3305","26","Arealva","3503406"
"3306","26","Areias","3503505"
"3307","26","Areiópolis","3503604"
"3308","26","Ariranha","3503703"
"3309","26","Artur Nogueira","3503802"
"3310","26","Arujá","3503901"
"3311","26","Aspásia","3503950"
"3312","26","Assis","3504008"
"3313","26","Atibaia","3504107"
"3314","26","Auriflama","3504206"
"3315","26","Avaí","3504305"
"3316","26","Avanhandava","3504404"
"3317","26","Avaré","3504503"
"3318","26","Bady Bassitt","3504602"
"3319","26","Balbinos","3504701"
"3320","26","Bálsamo","3504800"
"3321","26","Bananal","3504909"
"3322","26","Barão de Antonina","3505005"
"3323","26","Barbosa","3505104"
"3324","26","Bariri","3505203"
"3325","26","Barra Bonita","3505302"
"3326","26","Barra do Chapéu","3505351"
"3327","26","Barra do Turvo","3505401"
"3328","26","Barretos","3505500"
"3329","26","Barrinha","3505609"
"3330","26","Barueri","3505708"
"3331","26","Bastos","3505807"
"3332","26","Batatais","3505906"
"3333","26","Bauru","3506003"
"3334","26","Bebedouro","3506102"
"3335","26","Bento de Abreu","3506201"
"3336","26","Bernardino de Campos","3506300"
"3337","26","Bertioga","3506359"
"3338","26","Bilac","3506409"
"3339","26","Birigui","3506508"
"3340","26","Biritiba-mirim","3506607"
"3341","26","Boa Esperança do Sul","3506706"
"3342","26","Bocaina","3506805"
"3343","26","Bofete","3506904"
"3344","26","Boituva","3507001"
"3345","26","Bom Jesus Dos Perdões","3507100"
"3346","26","Bom Sucesso de Itararé","3507159"
"3347","26","Borá","3507209"
"3348","26","Boracéia","3507308"
"3349","26","Borborema","3507407"
"3350","26","Borebi","3507456"
"3351","26","Botucatu","3507506"
"3352","26","Bragança Paulista","3507605"
"3353","26","Braúna","3507704"
"3354","26","Brejo Alegre","3507753"
"3355","26","Brodowski","3507803"
"3356","26","Brotas","3507902"
"3357","26","Buri","3508009"
"3358","26","Buritama","3508108"
"3359","26","Buritizal","3508207"
"3360","26","Cabrália Paulista","3508306"
"3361","26","Cabreúva","3508405"
"3362","26","Caçapava","3508504"
"3363","26","Cachoeira Paulista","3508603"
"3364","26","Caconde","3508702"
"3365","26","Cafelândia","3508801"
"3366","26","Caiabu","3508900"
"3367","26","Caieiras","3509007"
"3368","26","Caiuá","3509106"
"3369","26","Cajamar","3509205"
"3370","26","Cajati","3509254"
"3371","26","Cajobi","3509304"
"3372","26","Cajuru","3509403"
"3373","26","Campina do Monte Alegre","3509452"
"3374","26","Campinas","3509502"
"3375","26","Campo Limpo Paulista","3509601"
"3376","26","Campos do Jordão","3509700"
"3377","26","Campos Novos Paulista","3509809"
"3378","26","Cananéia","3509908"
"3379","26","Canas","3509957"
"3380","26","Cândido Mota","3510005"
"3381","26","Cândido Rodrigues","3510104"
"3382","26","Canitar","3510153"
"3383","26","Capão Bonito","3510203"
"3384","26","Capela do Alto","3510302"
"3385","26","Capivari","3510401"
"3386","26","Caraguatatuba","3510500"
"3387","26","Carapicuíba","3510609"
"3388","26","Cardoso","3510708"
"3389","26","Casa Branca","3510807"
"3390","26","Cássia Dos Coqueiros","3510906"
"3391","26","Castilho","3511003"
"3392","26","Catanduva","3511102"
"3393","26","Catiguá","3511201"
"3394","26","Cedral","3511300"
"3395","26","Cerqueira César","3511409"
"3396","26","Cerquilho","3511508"
"3397","26","Cesário Lange","3511607"
"3398","26","Charqueada","3511706"
"3399","26","Chavantes","3557204"
"3400","26","Clementina","3511904"
"3401","26","Colina","3512001"
"3402","26","Colômbia","3512100"
"3403","26","Conchal","3512209"
"3404","26","Conchas","3512308"
"3405","26","Cordeirópolis","3512407"
"3406","26","Coroados","3512506"
"3407","26","Coronel Macedo","3512605"
"3408","26","Corumbataí","3512704"
"3409","26","Cosmópolis","3512803"
"3410","26","Cosmorama","3512902"
"3411","26","Cotia","3513009"
"3412","26","Cravinhos","3513108"
"3413","26","Cristais Paulista","3513207"
"3414","26","Cruzália","3513306"
"3415","26","Cruzeiro","3513405"
"3416","26","Cubatão","3513504"
"3417","26","Cunha","3513603"
"3418","26","Descalvado","3513702"
"3419","26","Diadema","3513801"
"3420","26","Dirce Reis","3513850"
"3421","26","Divinolândia","3513900"
"3422","26","Dobrada","3514007"
"3423","26","Dois Córregos","3514106"
"3424","26","Dolcinópolis","3514205"
"3425","26","Dourado","3514304"
"3426","26","Dracena","3514403"
"3427","26","Duartina","3514502"
"3428","26","Dumont","3514601"
"3429","26","Echaporã","3514700"
"3430","26","Eldorado","3514809"
"3431","26","Elias Fausto","3514908"
"3432","26","Elisiário","3514924"
"3433","26","Embaúba","3514957"
"3434","26","Embu",""
"3435","26","Embu-guaçu","3515103"
"3436","26","Emilianópolis","3515129"
"3437","26","Engenheiro Coelho","3515152"
"3438","26","Espírito Santo do Pinhal","3515186"
"3439","26","Espírito Santo do Turvo","3515194"
"3440","26","Estiva Gerbi","3557303"
"3441","26","Estrela do Norte","3515301"
"3442","26","Estrela D'oeste","3515202"
"3443","26","Euclides da Cunha Paulista","3515350"
"3444","26","Fartura","3515400"
"3445","26","Fernando Prestes","3515608"
"3446","26","Fernandópolis","3515509"
"3447","26","Fernão","3515657"
"3448","26","Ferraz de Vasconcelos","3515707"
"3449","26","Flora Rica","3515806"
"3450","26","Floreal","3515905"
"3451","26","Flórida Paulista","3516002"
"3452","26","Florínia","3516101"
"3453","26","Franca","3516200"
"3454","26","Francisco Morato","3516309"
"3455","26","Franco da Rocha","3516408"
"3456","26","Gabriel Monteiro","3516507"
"3457","26","Gália","3516606"
"3458","26","Garça","3516705"
"3459","26","Gastão Vidigal","3516804"
"3460","26","Gavião Peixoto","3516853"
"3461","26","General Salgado","3516903"
"3462","26","Getulina","3517000"
"3463","26","Glicério","3517109"
"3464","26","Guaiçara","3517208"
"3465","26","Guaimbê","3517307"
"3466","26","Guaíra","3517406"
"3467","26","Guapiaçu","3517505"
"3468","26","Guapiara","3517604"
"3469","26","Guará","3517703"
"3470","26","Guaraçaí","3517802"
"3471","26","Guaraci","3517901"
